n;P+;R+;Time;Date
165;0,084;0,032;10:00;28.03.2019
166;0,083;0,034;10:30;28.03.2019
167;0,083;0,031;11:00;28.03.2019
168;0,079;0,033;11:30;28.03.2019
169;0,081;0,034;12:00;28.03.2019
170;0,077;0,033;12:30;28.03.2019
171;0,086;0,032;13:00;28.03.2019
172;0,083;0,031;13:30;28.03.2019
173;0,083;0,032;14:00;28.03.2019
174;0,08;0,034;14:30;28.03.2019
175;0,079;0,034;15:00;28.03.2019
176;0,08;0,033;15:30;28.03.2019
177;0,083;0,034;16:00;28.03.2019
178;0,078;0,035;16:30;28.03.2019
179;0,075;0,034;17:00;28.03.2019
180;0,08;0,033;17:30;28.03.2019
181;0,075;0,033;18:00;28.03.2019
182;0,075;0,034;18:30;28.03.2019
183;0,085;0,033;19:00;28.03.2019
184;0,076;0,032;19:30;28.03.2019
185;0,076;0,031;20:00;28.03.2019
186;0,068;0,031;20:30;28.03.2019
187;0,069;0,03;21:00;28.03.2019
188;0,073;0,031;21:30;28.03.2019
189;0,068;0,031;22:00;28.03.2019
190;0,071;0,03;22:30;28.03.2019
191;0,066;0,03;23:00;28.03.2019
192;0,069;0,03;23:30;28.03.2019
193;0,067;0,03;00:00;29.03.2019
194;0,066;0,029;00:30;29.03.2019
195;0,067;0,03;01:00;29.03.2019
196;0,066;0,03;01:30;29.03.2019
197;0,066;0,03;02:00;29.03.2019
198;0,066;0,03;02:30;29.03.2019
199;0,068;0,029;03:00;29.03.2019
200;0,075;0,026;03:30;29.03.2019
201;0,067;0,03;04:00;29.03.2019
202;0,066;0,03;04:30;29.03.2019
203;0,072;0,03;05:00;29.03.2019
204;0,069;0,029;05:30;29.03.2019
205;0,066;0,03;06:00;29.03.2019
206;0,067;0,029;06:30;29.03.2019
207;0,065;0,029;07:00;29.03.2019
208;0,071;0,029;07:30;29.03.2019
209;0,073;0,028;08:00;29.03.2019
210;0,076;0,029;08:30;29.03.2019
211;0,075;0,029;09:00;29.03.2019
212;0,079;0,028;09:30;29.03.2019
213;0,08;0,034;10:00;29.03.2019
214;0,08;0,035;10:30;29.03.2019
215;0,077;0,035;11:00;29.03.2019
216;0,076;0,037;11:30;29.03.2019
217;0,083;0,034;12:00;29.03.2019
218;0,081;0,035;12:30;29.03.2019
219;0,09;0,029;13:00;29.03.2019
220;0,089;0,031;13:30;29.03.2019
221;0,085;0,034;14:00;29.03.2019
222;0,08;0,036;14:30;29.03.2019
223;0,08;0,036;15:00;29.03.2019
224;0,085;0,036;15:30;29.03.2019
225;0,077;0,034;16:00;29.03.2019
226;0,091;0,034;16:30;29.03.2019
227;0,08;0,036;17:00;29.03.2019
228;0,078;0,034;17:30;29.03.2019
229;0,078;0,034;18:00;29.03.2019
230;0,085;0,033;18:30;29.03.2019
231;0,081;0,034;19:00;29.03.2019
232;0,079;0,033;19:30;29.03.2019
233;0,087;0,032;20:00;29.03.2019
234;0,079;0,032;20:30;29.03.2019
235;0,07;0,032;21:00;29.03.2019
236;0,077;0,032;21:30;29.03.2019
237;0,074;0,032;22:00;29.03.2019
238;0,07;0,031;22:30;29.03.2019
239;0,07;0,031;23:00;29.03.2019
240;0,069;0,031;23:30;29.03.2019
241;0,068;0,031;00:00;30.03.2019
242;0,068;0,03;00:30;30.03.2019
243;0,068;0,031;01:00;30.03.2019
244;0,068;0,031;01:30;30.03.2019
245;0,067;0,031;02:00;30.03.2019
246;0,068;0,03;02:30;30.03.2019
247;0,071;0,031;03:00;30.03.2019
248;0,07;0,031;03:30;30.03.2019
249;0,067;0,03;04:00;30.03.2019
250;0,068;0,03;04:30;30.03.2019
251;0,069;0,031;05:00;30.03.2019
252;0,072;0,03;05:30;30.03.2019
253;0,068;0,03;06:00;30.03.2019
254;0,068;0,029;06:30;30.03.2019
255;0,068;0,029;07:00;30.03.2019
256;0,07;0,029;07:30;30.03.2019
257;0,071;0,029;08:00;30.03.2019
258;0,074;0,028;08:30;30.03.2019
259;0,074;0,031;09:00;30.03.2019
260;0,075;0,03;09:30;30.03.2019
261;0,081;0,033;10:00;30.03.2019
262;0,079;0,033;10:30;30.03.2019
263;0,071;0,031;11:00;30.03.2019
264;0,072;0,03;11:30;30.03.2019
265;0,072;0,032;12:00;30.03.2019
266;0,087;0,031;12:30;30.03.2019
267;0,086;0,029;13:00;30.03.2019
268;0,081;0,034;13:30;30.03.2019
269;0,081;0,031;14:00;30.03.2019
270;0,072;0,033;14:30;30.03.2019
271;0,074;0,034;15:00;30.03.2019
272;0,074;0,034;15:30;30.03.2019
273;0,074;0,032;16:00;30.03.2019
274;0,082;0,033;16:30;30.03.2019
275;0,084;0,036;17:00;30.03.2019
276;0,079;0,034;17:30;30.03.2019
277;0,087;0,033;18:00;30.03.2019
278;0,084;0,032;18:30;30.03.2019
279;0,081;0,033;19:00;30.03.2019
280;0,08;0,031;19:30;30.03.2019
281;0,08;0,031;20:00;30.03.2019
282;0,079;0,027;20:30;30.03.2019
283;0,067;0,029;21:00;30.03.2019
284;0,074;0,03;21:30;30.03.2019
285;0,074;0,029;22:00;30.03.2019
286;0,066;0,029;22:30;30.03.2019
287;0,066;0,029;23:00;30.03.2019
288;0,066;0,029;23:30;30.03.2019
289;0,067;0,029;00:00;31.03.2019
290;0,068;0,03;00:30;31.03.2019
291;0,071;0,029;01:00;31.03.2019
292;0,065;0,03;01:30;31.03.2019
293;0,067;0,029;02:00;31.03.2019
294;0,066;0,03;02:30;31.03.2019
295;0,066;0,029;03:00;31.03.2019
296;0,067;0,029;03:30;31.03.2019
297;0,067;0,029;04:00;31.03.2019
298;0,066;0,03;04:30;31.03.2019
299;0,068;0,029;05:00;31.03.2019
300;0,075;0,029;05:30;31.03.2019
301;0,065;0,029;06:00;31.03.2019
302;0,069;0,028;06:30;31.03.2019
303;0,07;0,027;07:00;31.03.2019
304;0,072;0,028;07:30;31.03.2019
305;0,079;0,029;08:00;31.03.2019
306;0,077;0,028;08:30;31.03.2019
307;0,079;0,03;09:00;31.03.2019
308;0,079;0,03;09:30;31.03.2019
309;0,08;0,031;10:00;31.03.2019
310;0,08;0,033;10:30;31.03.2019
311;0,086;0,033;11:00;31.03.2019
312;0,082;0,033;11:30;31.03.2019
313;0,084;0,034;12:00;31.03.2019
314;0,093;0,026;12:30;31.03.2019
315;0,088;0,032;13:00;31.03.2019
316;0,079;0,033;13:30;31.03.2019
317;0,077;0,034;14:00;31.03.2019
318;0,08;0,034;14:30;31.03.2019
319;0,087;0,033;15:00;31.03.2019
320;0,094;0,033;15:30;31.03.2019
321;0,099;0,033;16:00;31.03.2019
322;0,09;0,037;16:30;31.03.2019
323;0,093;0,038;17:00;31.03.2019
324;0,095;0,037;17:30;31.03.2019
325;0,1;0,035;18:00;31.03.2019
326;0,113;0,035;18:30;31.03.2019
327;0,111;0,034;19:00;31.03.2019
328;0,091;0,034;19:30;31.03.2019
329;0,091;0,032;20:00;31.03.2019
330;0,092;0,033;20:30;31.03.2019
331;0,083;0,033;21:00;31.03.2019
332;0,078;0,032;21:30;31.03.2019
333;0,078;0,032;22:00;31.03.2019
334;0,077;0,032;22:30;31.03.2019
335;0,079;0,032;23:00;31.03.2019
336;0,079;0,032;23:30;31.03.2019
337;0.0800;0;00:00;01.04.2019
