№;P+, кВт;Q+, квар;Время;Дата
1377;0.5000;0;16:30;29.03.2019
1378;0.4870;0;17:00;29.03.2019
1379;0.4520;0;17:30;29.03.2019
1380;0.4380;0;18:00;29.03.2019
1381;0.4160;0;18:30;29.03.2019
1382;0.4000;0;19:00;29.03.2019
1383;0.3880;0;19:30;29.03.2019
1384;0.3770;0;20:00;29.03.2019
1385;0.3660;0;20:30;29.03.2019
1386;0.3620;0;21:00;29.03.2019
1387;0.3100;0;21:30;29.03.2019
1388;0.2210;0;22:00;29.03.2019
1389;0.2250;0;22:30;29.03.2019
1390;0.2190;0;23:00;29.03.2019
1391;0.2030;0;23:30;29.03.2019
1392;0.1980;0;00:00;30.03.2019
1393;0.1970;0;00:30;30.03.2019
1394;0.1940;0;01:00;30.03.2019
1395;0.1950;0;01:30;30.03.2019
1396;0.1930;0;02:00;30.03.2019
1397;0.1920;0;02:30;30.03.2019
1398;0.1930;0;03:00;30.03.2019
1399;0.1930;0;03:30;30.03.2019
1400;0.1920;0;04:00;30.03.2019
1401;0.1910;0;04:30;30.03.2019
1402;0.1920;0;05:00;30.03.2019
1403;0.1930;0;05:30;30.03.2019
1404;0.1910;0;06:00;30.03.2019
1405;0.1920;0;06:30;30.03.2019
1406;0.1900;0;07:00;30.03.2019
1407;0.2260;0;07:30;30.03.2019
1408;0.2280;0;08:00;30.03.2019
1409;0.2280;0;08:30;30.03.2019
1410;0.2280;0;09:00;30.03.2019
1411;0.2300;0;09:30;30.03.2019
1412;0.2330;0;10:00;30.03.2019
1413;0.2330;0;10:30;30.03.2019
1414;0.2330;0;11:00;30.03.2019
1415;0.2320;0;11:30;30.03.2019
1416;0.2330;0;12:00;30.03.2019
1417;0.2350;0;12:30;30.03.2019
1418;0.2360;0;13:00;30.03.2019
1419;0.2350;0;13:30;30.03.2019
1420;0.2360;0;14:00;30.03.2019
1421;0.2370;0;14:30;30.03.2019
1422;0.2330;0;15:00;30.03.2019
1423;0.2340;0;15:30;30.03.2019
1424;0.2320;0;16:00;30.03.2019
1425;0.2300;0;16:30;30.03.2019
1426;0.2290;0;17:00;30.03.2019
1427;0.2310;0;17:30;30.03.2019
1428;0.2290;0;18:00;30.03.2019
1429;0.2290;0;18:30;30.03.2019
1430;0.2280;0;19:00;30.03.2019
1431;0.2300;0;19:30;30.03.2019
1432;0.2290;0;20:00;30.03.2019
1433;0.2280;0;20:30;30.03.2019
1434;0.2280;0;21:00;30.03.2019
1435;0.2280;0;21:30;30.03.2019
1436;0.2020;0;22:00;30.03.2019
1437;0.1830;0;22:30;30.03.2019
1438;0.1830;0;23:00;30.03.2019
1439;0.1830;0;23:30;30.03.2019
1440;0.1820;0;00:00;31.03.2019
1441;0.1840;0;00:30;31.03.2019
1442;0.1820;0;01:00;31.03.2019
1443;0.1820;0;01:30;31.03.2019
1444;0.1810;0;02:00;31.03.2019
1445;0.1810;0;02:30;31.03.2019
1446;0.1810;0;03:00;31.03.2019
1447;0.1800;0;03:30;31.03.2019
1448;0.1810;0;04:00;31.03.2019
1449;0.1820;0;04:30;31.03.2019
1450;0.1810;0;05:00;31.03.2019
1451;0.1810;0;05:30;31.03.2019
1452;0.1810;0;06:00;31.03.2019
1453;0.1820;0;06:30;31.03.2019
1454;0.1820;0;07:00;31.03.2019
1455;0.2200;0;07:30;31.03.2019
1456;0.2240;0;08:00;31.03.2019
1457;0.2210;0;08:30;31.03.2019
1458;0.2200;0;09:00;31.03.2019
1459;0.2170;0;09:30;31.03.2019
1460;0.2190;0;10:00;31.03.2019
1461;0.2190;0;10:30;31.03.2019
1462;0.2180;0;11:00;31.03.2019
1463;0.2180;0;11:30;31.03.2019
1464;0.2190;0;12:00;31.03.2019
1465;0.2200;0;12:30;31.03.2019
1466;0.2200;0;13:00;31.03.2019
1467;0.2260;0;13:30;31.03.2019
1468;0.2280;0;14:00;31.03.2019
1469;0.2280;0;14:30;31.03.2019
1470;0.2280;0;15:00;31.03.2019
1471;0.2260;0;15:30;31.03.2019
1472;0.2250;0;16:00;31.03.2019
1473;0.2250;0;16:30;31.03.2019
1474;0.2250;0;17:00;31.03.2019
1475;0.2250;0;17:30;31.03.2019
1476;0.2250;0;18:00;31.03.2019
1477;0.2270;0;18:30;31.03.2019
1478;0.2260;0;19:00;31.03.2019
1479;0.2220;0;19:30;31.03.2019
1480;0.2210;0;20:00;31.03.2019
1481;0.2220;0;20:30;31.03.2019
1482;0.2190;0;21:00;31.03.2019
1483;0.2030;0;21:30;31.03.2019
1484;0.2100;0;22:00;31.03.2019
1485;0.1890;0;22:30;31.03.2019
1486;0.1830;0;23:00;31.03.2019
1487;0.1840;0;23:30;31.03.2019
1488;0.1820;0;00:00;01.04.2019
